"p" "slope" "resol"
"3900" 0.0478482417538593 16.0461165076172 1.8
"3901" 0.0586360506942873 15.2879135874126 1.8
"3902" 0.0737385816814708 14.414606469552 1.8
"3903" 0.072009828629423 14.4554321533918 1.8
"3904" 0.0844836787988001 13.8351989245651 1.8
"3905" 0.0819578973015468 13.9102402370341 1.8
"3906" 0.0826804142263243 13.8388327475763 1.8
"3907" 0.0730082512345869 14.2091375768154 1.8
"3908" 0.0846336016757621 13.6079199525889 1.8
"3909" 0.0793487220587326 13.8043109433238 1.8
"3910" 0.0995627542969728 12.9494953944382 1.8
"3911" 0.105140351841371 12.7097769567525 1.8
"3912" 0.115319255716776 12.3031755850097 1.8
"3913" 0.0718127316068184 14.0455226594626 1.8
"3914" 0.0946713497850236 13.0467226154152 1.8
"3915" 0.0964307967434755 12.9459980571487 1.8
"3916" 0.0990680777061206 12.8079063277479 1.8
"3917" 0.112614680560288 12.3005629014724 1.8
"3918" 0.123772823920603 11.8885999481264 1.8
"3919" 0.0893795405474455 13.055998649955 1.8
"3920" 0.0519700131500556 14.6676804399091 1.8
"3921" 0.0381078164716252 15.6812963758553 1.8
"3922" 0.0274212476116649 16.6832913625036 1.8
"3923" 0.0242728533447452 17.0059948190627 1.8
"3924" 0.0257213653065883 16.7982299743086 1.8
"3925" 0.0250987572293873 16.8318582984336 1.8
"3926" 0.0239158607330105 16.9016586709837 1.8
"3927" 0.0285077515263865 16.3752359240961 1.8
"3928" 0.0353251705448578 15.7228332932706 1.8
"3929" 0.0272355646148765 16.4145770246867 1.8
"3930" 0.0289723293086137 16.2048754644525 1.8
"3931" 0.0313875214605234 15.9231687790418 1.8
"3932" 0.0326659977786171 15.7729262732453 1.8
"3933" 0.0419261780942151 15.0022225745922 1.8
"3934" 0.0430502714600428 14.8807566052264 1.8
"3935" 0.0557465640298883 14.0366755169868 1.8
"3936" 0.0488945932764445 14.4267374447176 1.8
"3937" 0.0534155133842348 14.1077774851701 1.8
"3938" 0.0346864757679936 15.3791443948848 1.8
"3939" 0.0444692415826549 14.6341507012503 1.8
"3940" 0.0519634091916534 14.1116871800512 1.8
"3941" 0.0651778135113872 13.361891867777 1.8
"3942" 0.0614667550668975 13.5133281951672 1.8
"3943" 0.0660574170619504 13.2644313597524 1.8
"3944" 0.0827827195822763 12.5110185815253 1.8
"3945" 0.112033410849149 11.4628724547354 1.8
"3946" 0.124779467251401 11.0626020466809 1.8
"3947" 0.128390539852502 10.93638920924 1.8
"3948" 0.130317678234355 10.8610157996486 1.8
"3949" 0.105292782037844 11.6591049870685 1.8
"3950" 0.0929775930963356 12.0916439140474 1.8
"3951" 0.107149685834266 11.5757898848266 1.8
"3952" 0.109584471412243 11.4691514794512 1.8
"3953" 0.12286475657675 11.0529177482748 1.8
"3954" 0.109184038385951 11.441262661901 1.8
"3955" 0.12260049213294 11.010941315616 1.8
"3956" 0.166611006039348 9.8791429784956 1.8
"3957" 0.199536131842794 9.15426545538755 1.8
"3958" 0.188475898828531 9.35911754067983 1.8
"3959" 0.216067912814876 8.77837393412068 1.8
"3960" 0.246676368315173 8.19344590101495 1.8
"3961" 0.276658455963044 7.68192528873843 1.8
"3962" 0.290917036890726 7.43043212152839 1.8
"3963" 0.315602222341685 7.04662718175708 1.8
"3964" 0.28740075733902 7.45354008141784 1.8
"3965" 0.282983014118244 7.49678725735359 1.8
"3966" 0.303495215508182 7.17069420093526 1.8
"3967" 0.334422539137694 6.70849469216029 1.8
"3968" 0.427535525146609 5.49650615663522 1.8
"3969" 0.411443490252971 5.67613338774666 1.8
"3970" 0.364224397138555 6.26122314111282 1.8
"3971" 0.392427262779503 5.88797592268755 1.8
"3972" 0.424822478738812 5.48552379692963 1.8
"3973" 0.358166032659755 6.29445797088564 1.8
"3974" 0.312761337629917 6.88448888695227 1.8
"3975" 0.409103325206149 5.62543739452161 1.8
"3976" 0.350705191424102 6.36680236004396 1.8
"3977" 0.344588639866238 6.43592936723899 1.8
"3978" 0.329525938862104 6.62460573535162 1.8
"3979" 0.27572011818076 7.41740754951918 1.8
"3980" 0.30749552299679 6.93857400499488 1.8
"3981" 0.305498064014626 6.95486827911471 1.8
"3982" 0.324554588408848 6.67601314503391 1.8
"3983" 0.279136208529349 7.31152496500714 1.8
"3984" 0.369276581367019 6.04621654288764 1.8
"3985" 0.434841964589514 5.2336845864006 1.8
"3986" 0.429370955834366 5.27983220518163 1.8
"3987" 0.52172727511021 4.26321619375279 1.8
"3988" 0.516680166390553 4.29522051270445 1.8
"3989" 0.544584394624582 4.00128934787163 1.8
"3990" 0.669242889098485 2.81663709580791 1.8
"3991" 0.727763528608128 2.29113564136393 1.8
"3992" 0.79892687301269 1.67442235718194 1.8
"3993" 0.849467650071376 1.24486844450952 1.8
"3994" 0.857777352801985 1.17174949114773 1.8
"3995" 0.873053127638198 1.04156775317266 1.8
"3996" 0.791130969009772 1.72559400612919 1.8
"3997" 0.917931025162767 0.670718679743605 1.8
"3998" 0.992516811083018 -0.0609582589046026 1.8
"3999" 0.960874185373696 -0.318144848323429 1.8
"4000" 0.980803339853425 -0.155638337405926 1.8
"4001" 0.983212274260342 0.135319625316447 1.8
"4002" 0.926080100304554 0.595783338791839 1.8
"4003" 0.7974324804239 1.64521910627822 1.8
"4004" 0.875854639476688 1.00099176947999 1.8
"4005" 0.856237491423917 1.15754867630151 1.8
"4006" 0.848687249411987 1.21642247510085 1.8
"4007" 0.844896729877407 1.2445598174348 1.8
"4008" 0.710702456833692 2.35443488015113 1.8
"4009" 0.676709419490576 2.64128240505144 1.8
"4010" 0.638558580238797 2.971509990444 1.8
"4011" 0.737125979701946 2.11730129599209 1.8
"4012" 0.745133402784374 2.04000883418822 1.8
"4013" 0.868406187312385 1.03835857192616 1.8
"4014" 0.92036940979633 0.624103078805379 1.8
"4015" 0.951705292382894 0.376888764389203 1.8
"4016" 0.906712971859309 0.726774228841804 1.8
"4017" 0.900030500783045 0.776488620387741 1.8
"4018" 0.902732752374218 0.752891645778272 1.8
"4019" 0.795320520534673 1.59713185812344 1.8
"4020" 0.833110925178991 1.29391149151526 1.8
"4021" 0.735742708455844 2.06713672794187 1.8
"4022" 0.668609042838819 2.60028793290018 1.8
"4023" 0.765553736966111 1.80627682137916 1.8
"4024" 0.823342112894677 1.3499086542388 1.8
"4025" 0.956644542862018 0.328539038825214 1.8
"4026" 0.936033224820772 0.48377441752452 1.8
"4027" 0.743110031051768 1.97477554150612 1.8
"4028" 0.748587942997305 1.92603522068878 1.8
"4029" 0.795990415978195 1.5506250025118 1.8
"4030" 0.724793524720008 2.10079111247075 1.8
"4031" 0.730139621807064 2.04995503126142 1.8
"4032" 0.869641761978812 0.971257277699458 1.8
"4033" 0.96053288583391 0.29187163492016 1.8
"4034" 0.901239242952134 0.729644376211973 1.8
"4035" 0.823711831762518 1.30574547573878 1.8
"4036" 0.865390484487247 0.990370991982653 1.8
"4037" 0.959359074453426 0.29672950633025 1.8
"4038" 0.881067879135226 0.868397647115344 1.8
"4039" 0.664647862092947 2.50940014565586 1.8
"4040" 0.802777800732262 1.44194181604445 1.8
"4041" 0.723986294954957 2.03501956596942 1.8
"4042" 0.751273755369465 1.81998069470026 1.8
"4043" 0.767632573527396 1.69107850242225 1.8
"4044" 0.799272785571848 1.45044296450213 1.8
"4045" 0.693768857574804 2.23281369610667 1.8
"4046" 0.742445416756135 1.85920926871535 1.8
"4047" 0.570594563541171 3.21053348472894 1.8
"4048" 0.590802586185458 3.03045403350121 1.8
"4049" 0.512717338796811 3.68678603766016 1.8
"4050" 0.57897564464748 3.11680368897118 1.8
"4051" 0.553320699089714 3.32170602422489 1.8
"4052" 0.651551557658753 2.52495880104051 1.8
"4053" 0.716966240108995 2.02199998895568 1.8
"4054" 0.730537499721424 1.91240490689145 1.8
"4055" 0.765003348501393 1.65396491287975 1.8
"4056" 0.677299571088819 2.29425130530483 1.8
"4057" 0.561473175062356 3.18666067910272 1.8
"4058" 0.498386683112794 3.70712908835885 1.8
"4059" 0.605805582458598 2.8241855870297 1.8
"4060" 0.624788009973587 2.66604040927996 1.8
"4061" 0.740102471971715 1.7994313778851 1.8
"4062" 0.799696538454969 1.37223264933529 1.8
"4063" 0.596658224397336 2.84630501784475 1.8
"4064" 0.447295887802308 4.09603524032583 1.8
"4065" 0.332822628057653 5.21581375762721 1.8
"4066" 0.380065657411453 4.70433306587467 1.8
"4067" 0.327810785737979 5.23305455810438 1.8
"4068" 0.265478629359076 5.93947632000689 1.8
"4069" 0.336813214736401 5.10315022954167 1.8
"4070" 0.279867586668407 5.73167553096383 1.8
"4071" 0.280363661384158 5.70861200526344 1.8
"4072" 0.213558680662269 6.5728445766901 1.8
"4073" 0.206417642348189 6.65789335432876 1.8
"4074" 0.255467509091747 5.98059835695988 1.8
"4075" 0.246253112660912 6.08203173474658 1.8
"4076" 0.271317366750541 5.75680611210058 1.8
"4077" 0.255722267822599 5.93205398781309 1.8
"4078" 0.318596227002426 5.2041666439014 1.8
"4079" 0.388344348218135 4.49093053048185 1.8
"4080" 0.346320560285662 4.89433846884595 1.8
"4081" 0.336543197946001 4.98318082973531 1.8
"4082" 0.306043669528073 5.29978929084442 1.8
"4083" 0.283307367946921 5.5459537969673 1.8
"4084" 0.259259344565333 5.82281067972564 1.8
"4085" 0.229925825386554 6.18395990859024 1.8
"4086" 0.231597263794202 6.14734780906933 1.8
"4087" 0.301101743938383 5.3133727876908 1.8
"4088" 0.295550378129107 5.36226056075372 1.8
"4089" 0.26854126511062 5.66438309380207 1.8
"4090" 0.362324854971193 4.65388491726174 1.8
"4091" 0.3752378407509 4.52181375789988 1.8
"4092" 0.349243071541989 4.76377856713573 1.8
"4093" 0.376718196699904 4.48478376140855 1.8
"4094" 0.368796719281084 4.55105023358816 1.8
"4095" 0.32938717420498 4.89538299301904 1.8
"4096" 0.342472158317643 4.75512628295266 1.8
"4097" 0.341370299089847 4.75740400856247 1.8
"4098" 0.385434111554078 4.33993307917946 1.8
"4099" 0.434241797580921 3.9074385918697 1.8
"4100" 0.381534772460988 4.37475006038857 1.8
"4101" 0.356036340384211 4.61134508990113 1.8
"4102" 0.260182937685197 5.61995352372925 1.8
"4103" 0.273861727535195 5.45128526062446 1.8
"4104" 0.285823124791711 5.31132299350929 1.8
"4105" 0.262142751688965 5.57091887034547 1.8
"4106" 0.282982089289027 5.32572073154625 1.8
"4107" 0.301979308939364 5.11092129192017 1.8
"4108" 0.37928524212457 4.33728768770013 1.8
"4109" 0.313780570338164 4.93944145918179 1.8
"4110" 0.330827236254937 4.76145448254416 1.8
"4111" 0.318183016450636 4.87739256243664 1.8
"4112" 0.272082874558769 5.36436050395252 1.8
"4113" 0.254320132483814 5.56225749110485 1.8
"4114" 0.219525593275686 5.99542029874354 1.8
"4115" 0.25908418371035 5.50308689078668 1.8
"4116" 0.220906289556336 5.97568056644569 1.8
"4117" 0.237518203915651 5.76304202252491 1.8
"4118" 0.292944352232215 5.1209299919607 1.8
"4119" 0.370556876683395 4.35482218623683 1.8
"4120" 0.411349113820138 3.99251850330362 1.8
"4121" 0.482971328825232 3.39933090445711 1.8
"4122" 0.525331861158277 3.07750447372916 1.8
"4123" 0.583074669637435 2.65851377039119 1.8
"4124" 0.68008760415711 2.00078944831171 1.8
"4125" 0.721282315442295 1.72885989567943 1.8
"4126" 0.678369402441026 2.00763456157706 1.8
"4127" 0.686881019110574 1.9509449690256 1.8
"4128" 0.711153770412462 1.78886297043491 1.8
"4129" 0.719875482496118 1.73136537795773 1.8
"4130" 0.641345454001365 2.23213285111575 1.8
"4131" 0.612546407069927 2.42751724964536 1.8
"4132" 0.633404443498047 2.2835027288096 1.8
"4133" 0.738344469120617 1.59859412016379 1.8
"4134" 0.662558702735091 2.09333269916521 1.8
"4135" 0.760324563183162 1.45919886083942 1.8
"4136" 0.809069162524314 1.15618089589065 1.8
"4137" 0.688721591318424 1.90910103913085 1.8
"4138" 0.742469705860223 1.56396712820531 1.8
"4139" 0.752706793658763 1.49966264895718 1.8
"4140" 0.774316871339479 1.36392986954756 1.8
"4141" 0.776805121565454 1.34890179509437 1.8
"4142" 0.695190011124823 1.86176254322603 1.8
"4143" 0.59522047279321 2.50637684570306 1.8
"4144" 0.634858480950253 2.23817659439328 1.8
"4145" 0.571767332963406 2.65709610748264 1.8
"4146" 0.593863300884477 2.50608980094796 1.8
"4147" 0.65687646178041 2.08869745286417 1.8
"4148" 0.679902981336596 1.93889990827023 1.8
"4149" 0.658604952750236 2.07607228887587 1.8
"4150" 0.718310062903808 1.69849309024987 1.8
"4151" 0.753692655928595 1.4761038451257 1.8
"4152" 0.74670175035869 1.52056033204739 1.8
"4153" 0.788962008470409 1.26040341864616 1.8
"4154" 0.840473397572 0.946375935201857 1.8
"4155" 0.833691101046968 0.987836981109527 1.8
"4156" 0.945246849635951 0.323387025335146 1.8
"4157" 0.834540420954799 0.980750449464377 1.8
"4158" 0.891830611159254 0.637993413053117 1.8
"4159" 0.940230546931836 0.351783692952588 1.8
"4160" 0.997284975253979 0.0159700909600844 1.8
"4161" 0.918008493618119 -0.483305407305754 1.8
"4162" 0.836536097475739 -0.967616706509602 1.8
"4163" 0.86630165879514 -0.789736529530823 1.8
"4164" 0.868988617138873 -0.775340435320906 1.8
"4165" 0.804090416943049 -1.16979891174534 1.8
"4166" 0.717286563919952 -1.70633967314974 1.8
"4167" 0.713599637993079 -1.73272937255826 1.8
"4168" 0.753168644172866 -1.48846742091421 1.8
"4169" 0.664410091949624 -2.04930282588991 1.8
"4170" 0.709011495915985 -1.76459262091136 1.8
"4171" 0.783841195616296 -1.30134125137946 1.8
"4172" 0.668056856612694 -2.03996902614857 1.8
"4173" 0.736971560890691 -1.59815864170997 1.8
"4174" 0.717817063893224 -1.72261982539247 1.8
"4175" 0.931186057335495 -0.411618946222655 1.8
"4176" 0.955714817296583 -0.265043911987776 1.8
"4177" 0.994582304960195 -0.0324547097246193 1.8
"4178" 0.921785217034719 0.469739216871228 1.8
"4179" 0.870865271335994 0.777943677844497 1.8
"4180" 0.826338499432092 1.05435691513045 1.8
"4181" 0.855704647661093 0.875215987881002 1.8
"4182" 0.720058011580419 1.72219209849047 1.8
"4183" 0.596423212241915 2.54892976034612 1.8
"4184" 0.690598710908781 1.91891652442334 1.8
"4185" 0.709049164830091 1.8018623269367 1.8
"4186" 0.691743944017284 1.91976609056834 1.8
"4187" 0.613759725596567 2.44317341037384 1.8
"4188" 0.731780016178401 1.65733364109684 1.8
"4189" 0.815225817340746 1.13415832336775 1.8
"4190" 0.76705194470746 1.43955403113154 1.8
"4191" 0.67721914856119 2.02225053812581 1.8
"4192" 0.509755092679303 3.21364338347269 1.8
"4193" 0.555312025724909 2.8789018001893 1.8
"4194" 0.398119759996284 4.12568032336443 1.8
"4195" 0.46840227246916 3.55284626612293 1.8
"4196" 0.490403650785681 3.39143208042891 1.8
"4197" 0.461846358442675 3.62762738444392 1.8
"4198" 0.577959763466734 2.75268251419059 1.8
"4199" 0.709829127762615 1.84796468530592 1.8
"4200" 0.689406429196609 1.99228748998586 1.8
"4201" 0.71775665357073 1.80966943425421 1.8
"4202" 0.611826696672214 2.54976183772272 1.8
"4203" 0.557604238491531 2.95200580066194 1.8
"4204" 0.523950589336226 3.22045309568837 1.8
"4205" 0.478010547573097 3.59276234496386 1.8
"4206" 0.509361998259848 3.35129808135067 1.8
"4207" 0.568264586050424 2.90422428002752 1.8
"4208" 0.645751998075789 2.3465029175619 1.8
"4209" 0.6808750432204 2.10664303024609 1.8
"4210" 0.738682373249794 1.71297875847948 1.8
"4211" 0.695090451844147 2.0183730368677 1.8
"4212" 0.778533873112122 1.45438999217978 1.8
"4213" 0.824027448695489 1.15337153186608 1.8
"4214" 0.830368515161996 1.11636560368384 1.8
"4215" 0.784878894770982 1.42995475994448 1.8
"4216" 0.766505777875391 1.56145081851394 1.8
"4217" 0.712637259939535 1.94357996408721 1.8
"4218" 0.823882616234727 1.17588177524477 1.8
"4219" 0.732812712020004 1.80837681774387 1.8
"4220" 0.656729663002205 2.36036181260872 1.8
"4221" 0.874431802161998 0.841885992604492 1.81
"4222" 0.969914542898632 0.201573229701888 1.81
"4223" 0.955794977390227 0.298006652964078 1.81
"4224" 0.990088017939433 0.0669525523267506 1.81
"4225" 0.966735016057608 0.22534193033008 1.81
"4226" 0.818773392947328 1.23750098562139 1.81
"4227" 0.693401326844475 2.13096528913207 1.81
"4228" 0.772308120583924 1.56591598403251 1.81
"4229" 0.889090949590476 0.756522560735234 1.81
"4230" 0.826359001929483 1.19247106407701 1.81
"4231" 0.908191152665722 0.627684731016867 1.81
"4232" 0.938835458542389 0.419342492058982 1.81
"4233" 0.761127664288187 1.68702812448446 1.81
"4234" 0.783341252949749 1.530857440813 1.81
"4235" 0.823026417095592 1.24912413331281 1.81
"4236" 0.898381836817363 0.717634928971138 1.81
"4237" 0.981195196517718 -0.133172464960532 1.81
"4238" 0.950824230577479 -0.349617152092064 1.81
"4239" 0.905588810135538 -0.674586633880204 1.81
"4240" 0.945349176577387 -0.391892603756101 1.81
"4241" 0.933495351073124 -0.479001256265739 1.81
"4242" 0.807709030344164 -1.40093442234163 1.81
"4243" 0.955968380367816 -0.317613411658572 1.82
"4244" 0.82539249228693 -1.26986187346534 1.82
"4245" 0.970186462543981 0.218542140743172 1.82
"4246" 0.919031253897389 0.595446512973906 1.82
"4247" 0.942405021551379 0.424598250413171 1.82
"4248" 0.973636252932952 0.194705326063325 1.82
"4249" 0.91425196118777 0.635555361457805 1.82
"4250" 0.929646238449808 -0.521962750833421 1.82
"4251" 0.946194893820167 -0.400429906707957 1.82
"4252" 0.812895308754566 -1.40452302204244 1.82
"4253" 0.886178281454466 -0.85054144571479 1.82
"4254" 0.897985247498855 -0.765377737467006 1.82
"4255" 0.987299928754696 -0.0957664533547674 1.82
"4256" 0.974902695533787 -0.189944305843054 1.82
"4257" 0.982325586236063 -0.134165565463868 1.82
"4258" 0.870826535343797 -0.988261602261412 1.82
"4259" 0.857517340711045 -1.09539750115346 1.82
"4260" 0.813917939479108 -1.44125571367246 1.82
"4261" 0.890680959978609 -0.845214712197893 1.82
"4262" 0.793123851471857 -1.61491632045453 1.82
"4263" 0.69867607151797 -2.39440572847857 1.82
"4264" 0.730164640077535 -2.14109098161575 1.82
"4265" 0.672021400808044 -2.63558896318716 1.83
"4266" 0.692717967780224 -2.46461742294034 1.83
"4267" 0.627861710913173 -3.03861012190777 1.83
"4268" 0.776753675773452 -1.77705353146148 1.83
"4269" 0.821945199787912 -1.41800604766891 1.83
"4270" 0.683011802825574 -2.58141021221881 1.83
"4271" 0.670669279194667 -2.69661651897285 1.83
"4272" 0.79076733467565 -1.67789721887448 1.83
"4273" 0.837927143355623 -1.29892321561778 1.83
"4274" 0.956727036719344 -0.346967743406852 1.83
"4275" 0.933266426521582 -0.536653597478843 1.83
"4276" 0.874034211044907 -1.01808062603001 1.83
"4277" 0.998431572772985 0.0126353120453184 1.83
"4278" 0.992940911836993 -0.057099382421468 1.83
"4279" 0.926695804047172 -0.595866292185854 1.83
"4280" 0.985950817257952 -0.114250900951202 1.83
"4281" 0.946082258436286 -0.440845225732239 1.83
"4282" 0.978868497697968 -0.173150313897414 1.83
"4283" 0.959193425308912 -0.335458972262702 1.83
"4284" 0.919309438984426 -0.666508224868551 1.83
"4285" 0.792604875962922 -1.73494673260229 1.83
"4286" 0.803623182856853 -1.64561936932663 1.83
"4287" 0.806448335277238 -1.62688522811474 1.83
"4288" 0.84895443022827 -1.26791132161843 1.83
"4289" 0.928661385956792 -0.597068563798822 1.83
"4290" 0.932661611882824 0.566266767067171 1.83
"4291" 0.767817352287004 1.98277076243487 1.83
"4292" 0.82346623208518 1.50202956354523 1.83
"4293" 0.942769540044473 0.484395008164148 1.83
"4294" 0.992444643219063 -0.0640550548514983 1.83
"4295" 0.962431026450313 0.319633855875732 1.84
"4296" 0.901566815464138 0.840321606816301 1.84
"4297" 0.933026184487377 0.572422640396594 1.84
"4298" 0.972162709582265 0.238505374948716 1.84
"4299" 0.985922644064318 0.120841553336711 1.84
"4300" 0.938090554995814 -0.53275515391775 1.84
"4301" 0.926571000458479 -0.633426511252356 1.84
"4302" 0.904837587557633 -0.825247436193441 1.84
"4303" 0.88676947122873 -0.987547819979494 1.84
"4304" 0.921522243477825 -0.684441415976283 1.84
"4305" 0.879300699382018 -1.05669519205771 1.84
"4306" 0.875704517736254 -1.09118234297338 1.84
"4307" 0.802152001253103 -1.75128056642356 1.84
"4308" 0.724599072246044 -2.46650182319073 1.84
"4309" 0.65370893408528 -3.15453701364463 1.84
"4310" 0.66663749915119 -3.03940613898866 1.84
"4311" 0.59194069083884 -3.79539912639842 1.84
"4312" 0.579057810818878 -3.93808899939842 1.84
"4313" 0.562947959367282 -4.11707768190145 1.85
"4314" 0.686242819440378 -2.8741765009938 1.85
"4315" 0.687409940631954 -2.86683364548364 1.85
"4316" 0.618556993565948 -3.55013536247885 1.85
"4317" 0.67011734300317 -3.03838317172124 1.85
"4318" 0.675733118138475 -2.98712075521101 1.85
"4319" 0.759106986784052 -2.19405531025603 1.85
"4320" 0.833898631476354 -1.50021586823372 1.85
"4321" 0.887702431073073 -1.01061294647798 1.85
"4322" 0.880175714913357 -1.0806005110331 1.85
"4323" 0.893662851303385 -0.959685153987389 1.85
"4324" 0.822037300314586 -1.61838247539118 1.85
"4325" 0.803851613680794 -1.79141783134324 1.85
"4326" 0.883968032081855 -1.05019824876445 1.85
"4327" 0.900292252911395 -0.902963920689262 1.85
"4328" 0.913582415548884 -0.783202626950384 1.85
"4329" 0.870125194107397 -1.1807624550202 1.85
"4330" 0.888256249409776 -1.01705964988001 1.85
"4331" 0.94715046476929 -0.480288277278977 1.85
"4332" 0.849124182922511 1.38962298549667 1.85
"4333" 0.891812502863705 0.995254967763804 1.85
"4334" 0.768412188874702 2.14960961250965 1.85
"4335" 0.646677556961461 3.33947948639258 1.85
"4336" 0.618915202827976 3.62903788111318 1.85
"4337" 0.61173698778008 3.71079456232396 1.85
"4338" 0.565038652518813 4.21305771466611 1.85
"4339" 0.578705919256699 4.07276749530715 1.85
"4340" 0.611963680950641 3.73359774100987 1.85
"4341" 0.587217454517027 4.00392633705028 1.85
"4342" 0.551609134382272 4.40606829020104 1.85
"4343" 0.513856978714439 4.83649849954909 1.85
"4344" 0.435331433975124 5.79944854198962 1.85
"4345" 0.524998988101105 4.73063129313013 1.85
"4346" 0.474844171804215 5.32809878784483 1.85
"4347" 0.514747874909784 4.87432586342996 1.85
"4348" 0.495061516389963 5.12888029327089 1.85
"4349" 0.56417950404758 4.34434060553793 1.85
"4350" 0.518827427738947 4.86545509105344 1.85
"4351" 0.47241465814792 5.46063488530137 1.85
"4352" 0.425990526930395 6.06778004480397 1.85
"4353" 0.484739378807675 5.33903187788126 1.85
"4354" 0.514410993063002 4.99222403393998 1.85
"4355" 0.416831557839857 6.23767638745097 1.85
"4356" 0.375064434168032 6.82514205646034 1.85
"4357" 0.317809949235193 7.68509058907943 1.85
"4358" 0.383660503366659 6.71735621206087 1.85
"4359" 0.312643769161725 7.79236278854801 1.85
"4360" 0.276258212784472 8.43708830404616 1.85
"4361" 0.32704615263256 7.6196826892009 1.85
"4362" 0.31855536436487 7.77665105170214 1.85
"4363" 0.372651680612516 6.95341273603734 1.85
"4364" 0.357482613093653 7.19427843088315 1.85
"4365" 0.362378187535596 7.14281859434926 1.85
"4366" 0.370979473716699 7.03453282309767 1.85
"4367" 0.316027071470364 7.90106103724125 1.85
"4368" 0.353477674991066 7.32892998884885 1.85
"4369" 0.344547230364239 7.48631301341653 1.85
"4370" 0.340365521033306 7.57386273479442 1.85
"4371" 0.417467599497336 6.45683702906712 1.85
"4372" 0.462976153692699 5.85549612726608 1.85
"4373" 0.406657262456706 6.63659458875199 1.85
"4374" 0.342905515659457 7.59100203911168 1.85
"4375" 0.326541507429664 7.87505589344899 1.85
"4376" 0.273483110226147 8.82921358194644 1.85
"4377" 0.222342502317117 9.86304066586571 1.85
"4378" 0.153949171470024 11.5160754971762 1.85
"4379" 0.14279341277711 11.8846676352023 1.85
"4380" 0.147445946175817 11.7868289130889 1.85
"4381" 0.165345894226882 11.3221325495167 1.85
"4382" 0.203439962461136 10.3931066291416 1.85
"4383" 0.204777099971726 10.410547111337 1.85
"4384" 0.223934991549228 10.0233900886545 1.85
"4385" 0.190271956893551 10.8223831075133 1.85
"4386" 0.19795451722252 10.6807256437465 1.85
"4387" 0.189547543739987 10.9250765029083 1.85
"4388" 0.217820997251846 10.3017244677509 1.85
"4389" 0.220418039196649 10.3008932174143 1.85
"4390" 0.18225415361341 11.2592644259718 1.85
"4391" 0.141755945786495 12.42214229068 1.85
"4392" 0.133752323212194 12.731680660069 1.85
"4393" 0.139989236471022 12.5849981494895 1.85
"4394" 0.146723735379839 12.4242872251799 1.85
"4395" 0.159088849141944 12.1293168833047 1.85
"4396" 0.188741052964084 11.3574966329831 1.85
"4397" 0.179041303128168 11.6875789962134 1.85
"4398" 0.198276928209992 11.2775709313816 1.85
"4399" 0.221505029582307 10.8013749425512 1.85
"4400" 0.189268866994952 11.6248094830631 1.85
"4401" 0.216232197732812 10.9858134847207 1.85
"4402" 0.241396935487223 10.438807787062 1.85
"4403" 0.262742820261426 10.0277047746509 1.85
"4404" 0.287248017699186 9.56115595185437 1.85
"4405" 0.310481792350407 9.17277446484288 1.85
"4406" 0.311647991458904 9.1860236945306 1.85
"4407" 0.341181757478772 8.69021681808024 1.85
"4408" 0.363500338199744 8.3305342908828 1.85
"4409" 0.369401394747384 8.26679761097462 1.85
"4410" 0.491521891541661 6.36681295065139 1.85
"4411" 0.4965796938885 6.31994213856055 1.85
"4412" 0.521368645178472 5.9897242120477 1.85
"4413" 0.372881433785583 8.31609221637818 1.85
"4414" 0.454610417005844 6.99354802568377 1.85
"4415" 0.479768671296238 6.64607179098955 1.85
"4416" 0.476438588948978 6.72886647627474 1.85
"4417" 0.584751964808434 5.19799127752495 1.85
"4418" 0.547178125027675 5.76277312313322 1.85
"4419" 0.477116618701048 6.8321672058269 1.85
"4420" 0.371306840605784 8.62969848675889 1.85
"4421" 0.265610074895058 10.7317712224839 1.85
"4422" 0.201756647904506 12.3139672007209 1.85
"4423" 0.104383265584182 15.8003965836899 1.85
"4424" 0.108782151315771 15.6648186879635 1.85
"4425" 0.13514103150779 14.689663893653 1.85
"4426" 0.104638883688037 16.0979474367423 1.85
"4427" 0.129165032617438 15.099729943473 1.85
"4428" 0.181967205623018 13.3395745244734 1.85
"4429" 0.16307032118171 13.9951927091443 1.85
"4430" 0.202949829498656 12.8532328462267 1.85
"4431" 0.206037104136354 12.8258325650233 1.85
"4432" 0.232147087772782 12.1912692064372 1.85
"4433" 0.246223313218248 11.8905343129969 1.85
"4434" 0.248764607428238 11.8912041707015 1.85
"4435" 0.305888092251062 10.6043887088121 1.85
"4436" 0.208831016540937 13.1259188913849 1.85
"4437" 0.170708499769465 14.4081358413671 1.85
"4438" 0.0996516893687274 17.3657807032816 1.85
"4439" 0.165258990891984 14.7312133002477 1.85
"4440" 0.170954252992125 14.6189589354005 1.85
"4441" 0.246543158788308 12.4683698052415 1.85
"4442" 0.245235274193862 12.5795682666571 1.85
"4443" 0.254991480597765 12.400365340031 1.85
"4444" 0.269826718835683 12.1077914046549 1.85
"4445" 0.253626280697662 12.6122327192654 1.85
"4446" 0.23694785455911 13.1318248147251 1.85
"4447" 0.320962306250237 11.0683132802851 1.85
"4448" 0.311362626517513 11.3377695943415 1.85
"4449" 0.163726417705887 15.594323246888 1.85
"4450" 0.122893236435406 17.3177349678522 1.85
"4451" 0.13126521239404 17.0192625713752 1.85
"4452" 0.102064033281388 18.5241012969825 1.85
"4453" 0.159221038344328 16.0460426941565 1.85
